id_solicitacao,assunto,tipo_solicitacao,cliente,categoria,subcategoria,produto,equipe_solicitante,equipe_proprietaria,status,dt_criacao,dt_fechamento,prazo_resolucao,priorizacao,severidade,descrição,subproduto,conclusao,pontos_de_melhoria
286194,CASSI_Monitor - Negativa por motivo carência ( CASSI FAMILIA I ),Incidente,CASSI,Ocorrência,Divergência de Funcionalidade,AUTORIZE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,06/30/2021 16:14,07/01/2021 12:41,05/07/2021 16:14,0,3,"DIAGNÓSTICO : Aplicação da N37 - NEG, procedimento esta no período de carência para a empresa\r\n \r\nAÇÃO: Conforme análise, se o plano possui data de 02/06/2021 e a carência para ele é de 60 dias, o beneficiário só poderá passar em atendimento em 01/08/2021, afirmando a aplicação da regra devidamente.",EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,FALTA DE DOCUMENTAÇÃO/ORIENTAÇÃO
286254,CASSI_Andréa - [567479] - Erro na data de atendimento divergente AUTORIZE e FATURE,Incidente,CASSI,Ocorrência,Divergência de Funcionalidade,AUTORIZE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/01/2021 10:05,07/01/2021 15:47,12/07/2021 10:05,0,3,"DIAGNÓSTICO: Divergência entre datas.\r\n \r\nAÇÃO: Conforme análise, a divergência mencionada entre as datas ocorre devido Falta de atualização do Windows do prestador.\r\nEssa diferença é percebida nas datas próximas as alterações de horário de verão, as transações autorizadas permanecem com a data real",EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286275,BRADESCO | Consulta Fature Premium com Imagem,Requisição de Serviço,BRADESCO,Solicitação de Informação,Dados de Tabelas,FATURE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/01/2021 11:42,07/13/2021 14:47,06/07/2021 11:42,0,3,"Verificamos configurações - OK\r\nVerificamos imagem enviada pelo presatdor - OK\r\n \r\nEnvio das imagens para OPERADORA. -NOK.\r\n \r\nResumindo, o envio não foi efetuado.\r\nSe esta é a validação da publicação, pode retornar informando que a publicação não teve sucesso.",EM ANALISE,TRATATIVA MIDDLEWARE,0
286282,Fwd: Críticas - Erro Inesperado - Fature,Incidente,ASFEB,Ocorrência,Divergência de Funcionalidade,FATURE,BPO,Suporte Aplicação (Middleware),Fechado,07/01/2021 11:59,07/02/2021 10:33,06/07/2021 11:59,0,3,"DIAGNÓSTICO: Erro inesperado.\r\n \r\nAÇÃO: Conforme análise realizada, a situação não mais está ocorrendo.\r\n \r\nCAUSA: A causa está relacionada a um erro apresentado pelo Driver FreeTDS, este componente é utilizado pelo motor de regras para acessos ao banco de dados SQLServer do Fature.",EM ANALISE,TRATATIVA MIDDLEWARE,0
286283,ACESSO FATURE - REJANE PIFANIO COUTO - M203228,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE,BPO,Suporte Aplicação (Middleware),Fechado,07/01/2021 12:01,08/02/2021 19:13,06/07/2021 12:01,0,3,"DIAGNÓSTICO: Sistema OK.\r\n \r\nAÇÃO:\r\nNenhuma.\r\n \r\nCAUSA:\r\n \r\nNão foi possível reproduzir o problema.\r\n \r\nCaso o problema persista, abrir novo chamado para nova análise.",EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286288,FATURE  | ERRO INESPERADO | 60726502000126,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,07/01/2021 12:31,07/02/2021 10:30,06/07/2021 12:31,0,3,"DIAGNÓSTICO: Erro inesperado.\r\n \r\nAÇÃO: Conforme análise realizada, a situação não mais está ocorrendo.\r\n \r\nCAUSA: A causa está relacionada a um erro apresentado pelo Driver FreeTDS, este componente é utilizado pelo motor de regras para acessos ao banco de dados SQLServer do Fature.",EM ANALISE,TRATATIVA MIDDLEWARE,0
286290,ERRO INESPERADO | 62779145000190,Incidente,CASSI,Ocorrência,Divergência de Funcionalidade,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,07/01/2021 12:48,07/02/2021 10:27,06/07/2021 12:48,0,3,"DIAGNÓSTICO: Erro inesperado.\r\n \r\nAÇÃO: Conforme análise realizada, a situação não mais está ocorrendo.\r\n \r\nCAUSA: A causa stá relacionada a um erro apresentado pelo Driver FreeTDS, este componente é utilizado pelo motor de regras para acessos ao banco de dados SQLServer do Fature.",EM ANALISE,TRATATIVA MIDDLEWARE,0
286297,FATURE | ERRO INESPERADO - FATURE,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,07/01/2021 13:13,07/02/2021 10:29,06/07/2021 13:13,0,3,"DIAGNÓSTICO: Erro inesperado.\r\n \r\nAÇÃO: Conforme análise realizada, a situação não mais está ocorrendo.\r\n \r\nCAUSA: A causa está relacionada a um erro apresentado pelo Driver FreeTDS, este componente é utilizado pelo motor de regras para acessos ao banco de dados SQLServer do Fature.",EM ANALISE,TRATATIVA MIDDLEWARE,0
286307,SULAMÉRICA | Resgate de arquivo XML,Requisição de Serviço,SULAMERICA,Solicitação de Informação,Solicitação de XML (Envio/Roteamento),FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/01/2021 14:09,07/01/2021 15:20,06/07/2021 14:09,0,3,DIAGNÓSTICO: Solicitação de XML.\r\n \r\nAÇÃO: Arquivo enviado via chat.\r\n \r\nCAUSA: Análise interna.,EM ANALISE,TRATATIVA MIDDLEWARE,0
286315,CABESP | Negativa 90,Incidente,CABESP,Ocorrência,Divergência de Funcionalidade,AUTORIZE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/01/2021 15:15,07/05/2021 08:06,06/07/2021 15:15,0,3,"DIAGNÓSTICO: Aplicação N90\r\n \r\nAÇÃO: Conforme análise do log da transação, o prestador solicitou a quantidade ""13"", excedendo o limite de ""1"" execução por dia, conforme carga:\r\n \r\nCarga PDM:\r\n \r\n138|0000160499|ENXERTO OSSEO COMPOSTO COLAGENO 3,00CC BOVINO GENMIX -  - BAUMER",EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286327,ERRO INESPERADO \ 8100676000673,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,07/01/2021 16:04,07/02/2021 10:28,06/07/2021 16:04,0,3,"DIAGNÓSTICO: Erro inesperado.\r\n \r\nAÇÃO: Conforme análise realizada, a situação não mais está ocorrendo.\r\n \r\nCAUSA: A causa está relacionada a um erro apresentado pelo Driver FreeTDS, este componente é utilizado pelo motor de regras para acessos ao banco de dados SQLServer do Fature.",EM ANALISE,TRATATIVA MIDDLEWARE,0
286328,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 929068,Incidente,BRADESCO,Ocorrência,Erro Conhecido,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/01/2021 16:10,07/06/2021 11:37,06/07/2021 16:10,0,3,DIAGNÓSTICO: Aplicação da regra 847.\r\n \r\nAÇÃO: Identificamos que o prestador possui saldo para cobrança.\r\nSugerimos o reenvio.\r\n \r\nCAUSA: Equalização de informações.,EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286329,EXCLUIR USUÁRIO NO ANALISE,Incidente,ORIZON,Ocorrência,Divergência de Funcionalidade,ANALISE,BPO,Suporte Aplicação (Middleware),Fechado,07/01/2021 16:16,07/12/2021 09:31,06/07/2021 16:16,0,3,O gerenciamento dos logins criados no Analise é efetuado no próprio Sistema pelos Gestores / Lideres da área.\r\n \r\nChamado finalizado sem ação por parte do suporte.,EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286330,FATURE | Allianz - Falha no Gateway de Entrega Automatica,Incidente,ALLIANZ,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/01/2021 16:16,08/02/2021 16:19,06/07/2021 16:16,0,3,"Não houve ação por parte de Infra.\r\nContato com solicitante e informado que o chamado pode ser encerrado, pois a situação foi resolvida..",EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286335,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 947095,Requisição de Serviço,BRADESCO,Solicitação de Informação,Dados de Tabelas,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/01/2021 16:24,07/06/2021 12:00,06/07/2021 16:24,0,3,Prestador não possui saldo\r\n\r\nprotocolo:\r\n78719094,EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286342,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 997795,Incidente,BRADESCO,Ocorrência,Erro Conhecido,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/01/2021 16:39,07/06/2021 11:30,06/07/2021 16:39,0,3,DIAGNÓSTICO: Aplicação da regra 847.\r\n \r\nAÇÃO: Identificamos que o prestador possui saldo para cobrança.\r\nSugerimos o reenvio.\r\n \r\nCAUSA: Equalização de informações.,EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286344,ERRO INESPERADO | FATURE - 614866500905/81,Incidente,CASSI,Ocorrência,Divergência de Funcionalidade,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,07/01/2021 16:43,07/02/2021 11:52,06/07/2021 16:43,0,3,"DIAGNÓSTICO: Erro inesperado.\r\n \r\nAÇÃO: Conforme análise realizada, a situação não mais está ocorrendo.\r\n \r\nCAUSA: A causa está relacionada a um erro apresentado pelo Driver FreeTDS, este componente é utilizado pelo motor de regras para acessos ao banco de dados SQLServer do Fature.",EM ANALISE,TRATATIVA MIDDLEWARE,0
286347,BRADESCO | Aplicação da regra 847 - Faturamento de fisioterapia não autorizado - OMNI 999681,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/01/2021 16:57,07/06/2021 11:18,06/07/2021 16:57,0,3,"DIAGNÓSTICO: Aplicação da regra 847\r\n \r\nAÇÃO: Conforme análise, o prestador está cobrando quantidade 10 e não possui saldo de 10 transações para cobrança, apenas 3.\r\n \r\nCAUSA: Regra aplicada corretamente.",EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286384,AFRESP | Demonstrativo de analise de contas,Incidente,ASFEB,Ocorrência,Divergência de Funcionalidade,FATURE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/02/2021 08:16,07/02/2021 11:26,07/07/2021 08:16,0,3,"DIAGNÓSTICO: DACs não encaminhados para processamento.\r\n \r\nAÇÃO: Conforme análise, não localizamos DACS relacionadas aos protocolos mencionados.\r\n \r\nCAUSA: Dacs não encaminhados.",EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286389,Capa de Lote Bradesco | Prot. 81129809,Incidente,BRADESCO,Ocorrência,Falha Sistêmica,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,07/02/2021 09:03,07/06/2021 08:00,07/07/2021 09:03,0,3,"DIAGNÓSTICO: GRD indisponível.\r\n \r\nAÇÃO: Correção na publicação da GMUD 14440 em 05/07/2021.\r\nGRD Anexo a este chamado e também encaminhada para a solicitante via Chat.\r\n \r\nCAUSA: Timeout para prestadores Auditados, gerando Falha na Comunicação.",EM ANALISE,AJUSTE DEV,0
286442,Imagens não aparecem no Datacap verify OCR,Incidente,BRADESCO,Ocorrência,Falha Sistêmica,BPO,BPO,Suporte Aplicação (Middleware),Fechado,07/02/2021 11:32,07/02/2021 12:15,13/07/2021 13:57,0,3,reprocessamos as imagens.,EM ANALISE,TRATATIVA MIDDLEWARE,0
286449,AFRESP | Disponibilização do de demonstrativo.,Requisição de Serviço,AFRESP,Solicitação de Informação,Solicitação de XML (Envio/Roteamento),FATURE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/02/2021 12:07,07/05/2021 08:58,07/07/2021 12:07,0,3,DIAGNÓSTICO: Solicitação de demonstrativos.\r\n \r\nAÇÃO: XMLs encaminhados via chat.\r\n \r\nCAUSA: Análise interna.,EM ANALISE,TRATATIVA MIDDLEWARE,0
286459,Fwd: [ERRO] - Entrega WebTran Bradesco,Requisição de Serviço,BRADESCO,Solicitação de Informação,Artefato de Produção,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/02/2021 13:00,07/13/2021 11:17,07/07/2021 13:00,0,3,O erro na compactação estava ocorrendo em decorrência de alterações realizadas na infra estrutura em que o serviço é executado.,EM ANALISE,TRATATIVA MIDDLEWARE,0
286483,Erro - Monitoramento Abertta,Incidente,ABERTTA,Ocorrência,Erro Conhecido,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/02/2021 15:02,07/05/2021 08:51,07/07/2021 15:02,0,3,DIAGNÓSTICO: Falha na entrega.\r\n \r\nAÇÃO: Arquivo reenviado via SGO.\r\n \r\nCAUSA: Timeout.,EM ANALISE,TRATATIVA MIDDLEWARE,0
286573,AFRESP | Demonstrativos Rejeitados 03/07/2021,Incidente,AFRESP,Ocorrência,Divergência de Funcionalidade,FATURE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/05/2021 09:23,07/05/2021 12:10,08/07/2021 09:23,0,3,DIAGNÓSTICO: Erro no processamento.\r\n \r\nAÇÃO: Arquivos reprocessados com sucesso.\r\n \r\nCAUSA: Status anterior = 2 | Status atual = 3,EM ANALISE,TRATATIVA MIDDLEWARE,0
286588,Erro - Monitoramento Abertta,Incidente,ABERTTA,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/05/2021 09:56,07/06/2021 11:48,08/07/2021 09:56,0,3,DIAGNÓSTICO: Falha na entrega.\r\n \r\nAÇÃO: Arquivos reenviados via SGO.\r\n \r\nCAUSA: Falha no Gateway de Entrega Automatica,EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286602,FATURE | BPO BRADESCO - Imagens não disponíveis,Incidente,BRADESCO,Ocorrência,Falha Serviço Externo,BPO,BPO,Suporte Aplicação (Middleware),Fechado,07/05/2021 10:50,07/12/2021 16:56,08/07/2021 10:50,0,3,Efetuado o reprocessamento das imagens através de script junto ao DBA,EM ANALISE,TRATATIVA MIDDLEWARE,0
286603,60726502000126 \ SEM RETORNO DOS LOTES ENVIADOS,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,07/05/2021 10:58,07/05/2021 12:26,08/07/2021 10:58,0,3,"DIAGNÓSTICO: Protocolos não localizados.\r\n \r\nAÇÃO: Conforme análise no banco, não localizamos arquivos enviados para o prestador em questão, logo não existem arquivos a serem visualizados no portal.\r\nRealizamos testes no ambiente do prestador e não identificamos anormalidades.\r\n \r\nCAUSA: Não existem",EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286619,AUTORIZE | BRADESCO - Guias com ANS errada,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,AUTORIZE,PÓS-VENDA,Suporte Aplicação (Middleware),Atribuído,07/05/2021 11:48,,08/07/2021 11:48,0,3,DIAGNÓSTICO :\n\nAÇÃO:\n\nCAUSA:,EM ANALISE,0,0
286672,Afresp | Analise da regra 585,Incidente,AFRESP,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/05/2021 16:22,07/06/2021 14:35,08/07/2021 16:22,0,3,"DIAGNÓSTICO: Aplicação da regra 585 - Código do Procedimento não contratado.\r\n \r\nAÇÃO: Conforme análise, o procedimento não consta na tabela para o prestador em questão.\r\n \r\nCAUSA: Regra aplicada corretamente.",EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286677,PROBLEMA ACESSO - FATURE,Incidente,ORIZON,Ocorrência,Falha Sistêmica,FATURE,PRODUTOS,Suporte Aplicação (Middleware),Fechado,07/05/2021 16:47,07/08/2021 13:35,13/07/2021 14:54,0,3,"DIAGNÓSTICO :  Para resolução deste caso, foi necessário realizar Rollback da tarefa realizada nos Chamados 284176 e 285596 que comtemplava a inativação de aproximadamente 18 mil logins. \r\n                            Após rollback, todos logins voltaram para o estado anterior a execução do script de",EM ANALISE,TRATATIVA MIDDLEWARE,0
286730,CASSI | Arquivos com erros 05/07/2021,Incidente,CASSI,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/06/2021 08:19,07/06/2021 12:07,09/07/2021 08:19,0,3,DIAGNÓSTICO: Falha na entrega.\r\n \r\nAÇÃO: Arquivos reenviados via chat.\r\n \r\nCAUSA: Falha no Gateway.,EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286776,Analista puxando guia no Modo Manual,Incidente,BRADESCO,Ocorrência,Falha Sistêmica,ANALISE,BPO,Suporte Aplicação (Middleware),Fechado,07/06/2021 09:38,08/02/2021 19:16,09/07/2021 09:38,0,3,DIAGNÓSTICO: Sistema OK.\r\n \r\nAÇÃO: Nenhuma.\r\n \r\nCAUSA: Não foi possível reproduzir o problema,EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286781,CASSI_Relatório de transações represadas_0507,Incidente,CASSI,Ocorrência,Divergência de Funcionalidade,AUTORIZE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/06/2021 09:52,07/08/2021 13:36,09/07/2021 09:52,0,3,"DIAGNÓSTICO: Transações já encaminhadas para a Operadora.\r\n \r\nAÇÃO: Conforme análise em banco, todas as transações mencionadas foram encaminhadas para a Operadora.\r\n \r\n CAUSA: Não identificamos nenhuma transação pendente de envio.",EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286798,Erro - Monitoramento Notre Dame,Incidente,NOTREDAME,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/06/2021 10:13,07/06/2021 12:33,09/07/2021 10:13,0,3,DIAGNÓSTICO: Falha na entrega.\r\n \r\nAÇÃO: Arquivo reenviado via SGO.\r\n \r\nCAUSA: Falha no Gateway.,EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286821,FATURE | Acesso à confifugração de imagens,Incidente,BRADESCO,Sistemas Corporativos,Problemas de acesso,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/06/2021 11:04,07/14/2021 14:29,09/07/2021 11:04,0,3,"DIAGNÓSTICO: \r\nSistema RHSSO utiliza forma de autenticação diferente do KeyClock\r\n \r\nAÇÃO:\r\nApós compreensão do processo de autenticação que modificou-se, orientamos solicitante no acesso.\r\n \r\nCAUSA:\r\nMigração do sistema de autenticação da empresa.",EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286844,Envio de lotes | Portal Fature,Incidente,LIFE EMPRESARIAL,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/06/2021 11:45,07/06/2021 12:27,09/07/2021 11:45,0,3,DIAGNÓSTICO: Impossibilidade de reprodução do erro.\r\n \r\nAÇÃO: Realizamos a análise dos arquivos encaminhados pelo prestador e conseguimos visualizá-los normalmente no portal.\r\n \r\nSegue lista de Arquivos exportados para a Life.\r\nProtocolo também disponível no portal (Perfil Prestador)\r\n \r\nID_LOTE\r\nID,EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286855,Dificuldades em localizar lote enviado -05.594.110/0001-42,Incidente,MEDISERVICE,Ocorrência,Divergência de Funcionalidade,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,07/06/2021 12:37,07/06/2021 15:39,09/07/2021 12:37,0,3,DIAGNÓSTICO: Impossibilidade de reproduzir o erro.\r\n \r\nAÇÃO: Realizamos análise dos protocolos enviados e não identificamos anormalidades.\r\n \r\nProtocolos localizados em banco e enviados para a Operadora Mediservice.\r\n \r\nID_LOTE\r\nID_PRESTADOR\r\nID_COMPRADOR\r\nSTATUS\r\nDT_INICIO\r\nvalor\r\nNOME\r\ntamanho\r\n79,EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286878,21.371.777/0001-32 | leforte liberdade,Incidente,BRADESCO,Ocorrência,Falha Sistêmica,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,07/06/2021 16:09,07/12/2021 08:37,09/07/2021 16:09,0,3,Diagnostico: Lista de Lotes não aparece para o prestador.\r\n \r\nAção: Nenhuma\r\n \r\nCausa:\r\nPublicações das GMUDs 14424/14225 referentes a publicação RHSSO / 3SCALE\r\nSistema não conseguia acessar a URL necessária para validar o Token do prestador.,EM ANALISE,AJUSTE DEV,0
286881,PRESTADOR NAO LOCALIZA LOTE ENVIADO NO FATURE| 26.585.068/0001-73,Incidente,ASFEB,Ocorrência,Falha Sistêmica,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,07/06/2021 16:26,07/12/2021 12:31,09/07/2021 16:26,0,3,Diagnostico:\r\nAPIs do Sistema não consegue validar o acesso do prestador para exibir informações na tela.\r\n \r\nAção:\r\nNenhuma.\r\nNormalizado após atualizações de Cache e verificações de blackList em provedores de acesso.\r\n \r\nCausa:\r\nPublicações das GMUDs 14424/14225 referentes a publicação RHSSO / 3SC,EM ANALISE,AJUSTE DEV,0
286918,FATURE | Life empresaria- Erro ao enviar o arquivo para a operadora,Incidente,LIFE EMPRESARIAL,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/07/2021 08:42,08/02/2021 15:52,12/07/2021 08:42,0,3,"DIAGNÓSTICO: falha na entrega.\r\n \r\nAÇÃO: Conforme análise, não foi possível reproduzir o erro devido envio manual do arquivo.\r\n \r\nCAUSA: Impossibilidade de reproduzir o erro.",EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286924,CABESP | Demonstrativo Indisponível,Incidente,CABESP,Ocorrência,Erro Conhecido,FATURE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/07/2021 09:20,07/08/2021 13:56,12/07/2021 09:20,0,3,DIAGNÓSTICO: DACS indisponíveis ao prestador.\r\n \r\nAÇÃO: Arquivos reprocessados e disponibilizados.\r\n \r\nCAUSA: Falha no processamento.,EM ANALISE,TRATATIVA MIDDLEWARE,0
286926,Erro - Monitoramento Cabesp,Incidente,CABESP,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/07/2021 09:35,07/08/2021 15:19,12/07/2021 09:35,0,3,DIAGNÓSTICO: Falha na entrega.\r\n \r\nAÇÃO: Arquivo reenviado via SGO.\r\n \r\nCAUSA: Falha no Gateway de Entrega Automatica: Falha no envio do Arquivo: Falha no envio do arquivo,EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286927,FATURE | CASSI - Falha ao tentar enviar lote corrigido,Incidente,CASSI,Ocorrência,Erro Conhecido,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/07/2021 09:39,07/20/2021 10:16,12/07/2021 09:39,0,3,DIAGNÓSTICO: Acesso  negado ao tentar gravar arquivo.\r\n \r\nAÇÃO:\r\nAcesso liberado para o Grupo de Pós Vendas.\r\n \r\nCAUSA:\r\nUsuário sem acesso a gravar dados na pasta.,EM ANALISE,TRATATIVA MIDDLEWARE,0
286942,Erro - Monitoramento Abertta,Incidente,ABERTTA,Ocorrência,Erro Conhecido,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/07/2021 10:23,07/08/2021 15:16,12/07/2021 10:23,0,3,DIAGNÓSTICO: Falha na entrega.\r\n \r\nAÇÃO: Arquivo reenviado via SGO.\r\n \r\nCAUSA: Falha no Gateway de Entrega Automatica,EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286949,CABESP | Indisponibilidade de Demonstrativos,Incidente,CABESP,Ocorrência,Erro Conhecido,FATURE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/07/2021 10:36,07/07/2021 13:56,12/07/2021 10:36,0,3,DIAGNÓSTICO: Demonstrativos não disponíveis.\r\n \r\nAÇÃO: Arquivos reprocessados.\r\n \r\nCAUSA: Falha no processamento.,EM ANALISE,TRATATIVA MIDDLEWARE,0
286950,Erro - Monitoramento Notre Dame,Incidente,NOTREDAME,Ocorrência,Erro Conhecido,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/07/2021 10:41,07/07/2021 13:24,12/07/2021 10:41,0,3,DIAGNÓSTICO: Falha na entrega.\r\n \r\nAÇÃO: Arquivos reenviados via SGO.\r\n \r\nCAUSA: Falha no Gateway de Entrega Automatica: Timed out trying to connect!,EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286957,Fwd: Envio do Recurso de Glosas,Requisição de Serviço,AFRESP,Solicitação de Informação,Artefato de Produção,FATURE PREMIUM,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/07/2021 10:54,08/02/2021 15:59,12/07/2021 10:54,0,3,"DIAGNÓSTICO: Retorno não localizado.\r\n \r\nAÇÃO: Conforme análise, o retorno da operadora deveria consta no diretório: /home/orizon.local_grp_ftp_acessoexterno/ftp_afresp/ftp_afresp/RecursodeGlosa/RetornodoRecurso e este local se encontra vazio.\r\n \r\n\r\n \r\n\r\n \r\nCAUSA: Retorno não depositado no diretório",EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286965,DIGITALIZAÇÃO MEDISERVICE,Incidente,MEDISERVICE,Ocorrência,Falha Sistêmica,BPO,BPO,Suporte Aplicação (Middleware),Resolvido,07/07/2021 11:31,08/02/2021 18:56,20/07/2021 17:35,0,3,"• Primeiro chamado indicando início do problema.\r\n • Efetuamos inúmeras configurações no sistema e o problema persistiu.\r\n • Aberto chat de crise para acompanhar o caso.\r\n • Alterado configurações do sistema para que o LOG registre mais informações, esta alteração ocorreu em 02/08/2021 as 15:30;\r\n •",EM ANALISE,TRATATIVA MIDDLEWARE,0
286978,FATURE | EMBRATEL - Falha no Gateway de Entrega Automatica,Incidente,TPA,Ocorrência,Divergência de Funcionalidade,FATURE,PÓS-VENDA,Suporte Aplicação (Middleware),Fechado,07/07/2021 11:57,07/13/2021 14:49,12/07/2021 11:57,0,3,DIAGNÓSTICO : Falha em endpoint no momento do envio. é necessário verificar junto a operadora\r\n \r\nAÇÃO: orientar solicitante\r\n \r\nCAUSA: falha no endpoint da operadora,EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
286982,Bradesco - XML - versao 3.05.00,Incidente,BRADESCO,Ocorrência,Divergência de Funcionalidade,FATURE,BACKOFFICE PRESTADORES,Suporte Aplicação (Middleware),Fechado,07/07/2021 12:47,08/02/2021 16:15,12/07/2021 12:47,0,3,DIAGNÓSTICO: Impossibilidade de reprodução do erro.\r\n \r\nAÇÃO: Cenário reproduzido e erro não gerado.\r\nSugerimos o reenvio dos arquivos.\r\n \r\nCAUSA: Possível instabilidade momentânea.,EM ANALISE,INFORMAÇÕES/COMPREENSÃO DO PRODUTO,0
